,Node,X,Y,Z,Imperfection,Theta,Radius
663,664.0,-6.995203970000001,-12.7085314,-0.21211196097707347,0.21211196097707227,151.17013165167975,14.506538144115906
664,665.0,-5.556785110000001,-12.9436064,-0.11822369559415873,0.11822369559415759,156.76579760856384,14.085979106786958
665,666.0,-4.643843650000001,-12.8188229,-0.16666276754783352,0.16666276754783244,160.0861914348542,13.63405678392201
666,667.0,-3.716754910000001,-12.7942238,-0.20821296192137517,0.20821296192137417,163.80128316290228,13.323153894836445
667,668.0,-2.627555610000001,-12.6995163,-0.284121609899155,0.2841216098991541,168.31033022750182,12.968491151155874
668,669.0,-1.3575463300000008,-12.9523468,-0.2965344257565571,0.2965344257565562,174.0166272234145,13.02329526907713
669,670.0,-0.4822171330000008,-13.0262518,-0.23795361952863697,0.23795361952863614,177.87994302425994,13.035174311084681
670,671.0,0.4057570099999992,-12.5803452,-0.12597235868698714,0.1259723586869864,181.8473346611085,12.586886990130926
671,672.0,1.6853172799999991,-13.0003576,-0.05287598096557468,0.052875980965573985,187.38641478019966,13.109141545583537
672,673.0,2.5353510399999992,-12.7038145,-0.05415809653526256,0.054158096535261935,191.28646116783412,12.954339340407882
673,674.0,3.622567179999999,-12.7143583,-0.05955713571374442,0.05955713571374387,195.9032800620719,13.22035929747721
674,675.0,4.540157319999999,-12.7549992,-0.10675346970752342,0.10675346970752292,199.59324811980895,13.538945050569865
675,676.0,5.530444149999999,-12.9007158,-0.25251192023173463,0.2525119202317342,203.204465890311,14.036177565442769
676,677.0,6.570227619999999,-12.9544992,-0.45312929996847906,0.45312929996847867,206.89308793030875,14.525389512898148
677,678.0,-3.869635580000001,-13.9498301,-0.18900638732748984,0.18900638732748876,164.49616587964894,14.476596262273391
678,679.0,-2.3695166100000007,-13.785079,-0.2873070173480188,0.2873070173480178,170.24674278409609,13.987244617911953
679,680.0,-1.435105440000001,-13.9372406,-0.2693648062781791,0.26936480627817816,174.12102297628286,14.010931559543284
680,681.0,-0.49852418900000084,-14.0119734,-0.20749718301511952,0.20749718301511863,177.96236488039602,14.020838952406724
681,682.0,0.44161075399999916,-14.0250664,-0.07408274469516087,0.07408274469516003,181.80349059574388,14.032017231405376
682,683.0,1.3857470799999991,-13.9641657,-0.03119885793164205,0.03119885793164128,185.6672457729281,14.032755205831286
683,684.0,2.348271129999999,-13.7991676,-0.07382389063394519,0.07382389063394448,189.65778121800918,13.997549919642411
684,685.0,3.3880491299999993,-14.1151772,-0.04947553895677132,0.04947553895677066,193.49729384459107,14.516098108468872
685,686.0,14.9916239,0.5012246370000009,-0.46530368760927215,0.4653036876092731,271.91489349118905,15.000000443192894
686,687.0,14.9665031,1.001889470000001,-0.4585801857301297,0.4585801857301307,273.82978711640965,14.999999918413549
687,688.0,14.8661623,1.9993042900000009,-0.29664643882185565,0.2966464388218567,277.65957432572736,14.999999972465123
688,689.0,14.7910538,2.4949402800000007,-0.3604613912404398,0.36046139124044085,279.57446794542386,14.99999998384203
689,690.0,14.5913801,3.4773023100000007,-0.4473973119777698,0.4473973119777709,283.40425540008897,15.000000152593577
690,691.0,14.4670372,3.9629309200000007,-0.4945481328134603,0.4945481328134614,285.3191489677556,14.999999560762523
691,692.0,14.1700363,4.920372960000001,-0.4685147010388812,0.4685147010388824,289.14893659651756,14.999999960293895
692,693.0,13.9977093,5.391116620000001,-0.4671365533524389,0.4671365533524401,291.06382970055773,15.000000135258224
693,694.0,13.6063633,6.314021590000001,-0.47313349610566774,0.47313349610566896,294.8936182062005,14.99999969635243
694,695.0,13.3877821,6.765151980000001,-0.49172511335725577,0.491725113357257,296.80851204641647,14.99999969565261
695,696.0,12.906024,7.644249440000001,-0.4584336486409945,0.4584336486409958,300.6382966131462,15.00000016631721
696,697.0,12.643384,8.07123566,-0.4683167522795462,0.4683167522795475,302.55319280307566,15.000000135023718
697,698.0,12.0760508,8.8976965,-0.3999000374093512,0.3999000374093525,306.3829797283157,15.00000019767643
698,699.0,11.7719908,9.29624844,-0.42162409387783045,0.42162409387783173,308.29787260768626,15.0000000817829
699,700.0,11.1247816,10.0617714,-0.34813423625386625,0.3481342362538675,312.12766080420585,15.000000311785213
700,701.0,10.7823553,10.427886,-0.28861004142832236,0.28861004142832364,314.04255194061375,14.999999741481135
701,702.0,10.0617714,11.1247816,-0.21853555035423702,0.21853555035423833,317.87233919579415,15.000000311785213
702,703.0,9.68441772,11.4547825,-0.21073729851859893,0.21073729851860024,319.78723309292707,14.999999623258537
703,704.0,8.8976965,12.0760508,-0.17726316962679464,0.17726316962679592,323.6170202716843,15.00000019767643
704,705.0,8.48920631,12.3666239,-0.21975512521461893,0.2197551252146202,325.53191629394405,15.000000348593163
705,706.0,7.644249440000001,12.906024,-0.46516433385580186,0.46516433385580314,329.3617033868538,15.00000016631721
706,707.0,7.208726410000001,13.1542492,-0.48888294522032316,0.4888829452203244,331.27659597763784,15.000000282331069
707,708.0,6.314021590000001,13.6063633,-0.49118512808835835,0.49118512808835957,335.1063817937995,14.99999969635243
708,709.0,5.855839250000001,13.8097486,-0.4648301902997874,0.4648301902997886,337.02127661192577,15.000000323901414
709,710.0,4.920372960000001,14.1700363,-0.3252881061766247,0.32528810617662585,340.85106340348244,14.999999960293895
710,711.0,4.444133760000001,14.3265371,-0.23918186959557258,0.23918186959557372,342.76595687111785,14.999999671814935
711,712.0,3.4773023100000007,14.5913801,-0.12414759842293355,0.12414759842293466,346.59574459991103,15.000000152593577
712,713.0,2.9877898700000007,14.6994257,-0.11498272410063534,0.11498272410063642,348.5106380427874,15.000000140569837
713,714.0,1.9993042900000009,14.8661623,-0.21389144003455113,0.21389144003455215,352.34042567427264,14.999999972465123
714,715.0,1.501435400000001,14.9246674,-0.29866840051816074,0.29866840051816174,354.2553191178975,15.00000017536653
715,716.0,0.5012246370000009,14.9916239,-0.4434420111310059,0.44344201113100684,358.0851065088109,15.000000443192894
716,717.0,9.18485099360515e-16,15.0,-0.47714940613148144,0.4771494061314824,0.0,15.0
717,718.0,-1.0018894699999992,14.9665031,-0.440975247707697,0.44097524770769786,3.8297871164096478,14.999999918413549
718,719.0,-1.5014353999999992,14.9246674,-0.4839312099170153,0.48393120991701616,5.744680882102443,15.00000017536653
719,720.0,-2.494940279999999,14.7910538,-0.49087749792148405,0.49087749792148483,9.574467945423862,14.99999998384203
720,721.0,-2.987789869999999,14.6994257,-0.48252295847141,0.48252295847141075,11.48936195721268,15.000000140569837
721,722.0,-3.962930919999999,14.4670372,-0.47813012357963175,0.4781301235796324,15.31914896775561,14.999999560762523
722,723.0,-4.444133759999999,14.3265371,-0.4916584489523114,0.49165844895231203,17.23404312888215,14.999999671814935
723,724.0,-5.391116619999999,13.9977093,-0.35505975389201283,0.35505975389201333,21.063829700557733,15.000000135258224
724,725.0,-5.855839249999999,13.8097486,-0.32238640501388166,0.32238640501388216,22.97872338807423,15.000000323901414
725,726.0,-6.765151979999999,13.3877821,-0.24757181968022843,0.24757181968022884,26.808512046416467,14.999999695652608
726,727.0,-7.208726409999999,13.1542492,-0.33235287460665314,0.3323528746066535,28.72340402236216,15.000000282331067
727,728.0,-8.07123566,12.643384,-0.35861698875898385,0.3586169887589841,32.55319280307566,15.000000135023718
728,729.0,-8.48920631,12.3666239,-0.37593479013725684,0.37593479013725706,34.46808370605595,15.000000348593163
729,730.0,-9.29624844,11.7719908,-0.39026818378095235,0.3902681837809525,38.29787260768626,15.0000000817829
730,731.0,-9.68441772,11.4547825,-0.361686313676549,0.36168631367654913,40.21276690707293,14.999999623258537
731,732.0,-10.427886,10.7823553,-0.23431970092227103,0.23431970092227106,44.04255194061375,14.999999741481135
732,733.0,-10.7823553,10.427886,-0.17668946731004,0.17668946731003998,45.95744805938625,14.999999741481135
733,734.0,-11.4547825,9.68441772,-0.12259606972959695,0.12259606972959684,49.78723309292707,14.999999623258537
734,735.0,-11.7719908,9.29624844,-0.13249953419929583,0.1324995341992957,51.7021273923138,15.0000000817829
735,736.0,-12.3666239,8.48920631,-0.2637924570136403,0.26379245701364007,55.53191629394405,15.000000348593163
736,737.0,-12.643384,8.07123566,-0.32581760727919284,0.32581760727919257,57.44680719692434,15.000000135023718
737,738.0,-13.1542492,7.208726409999999,-0.4379779293007461,0.4379779293007457,61.27659597763784,15.000000282331067
738,739.0,-13.3877821,6.765151979999999,-0.42327719868918673,0.42327719868918634,63.19148795358353,14.999999695652608
739,740.0,-13.8097486,5.855839249999999,-0.22196753342152517,0.22196753342152467,67.02127661192583,15.000000323901414
740,741.0,-13.9977093,5.391116619999999,-0.14690535621864625,0.14690535621864573,68.93617029944227,15.000000135258224
741,742.0,-14.3265371,4.444133759999999,-0.08134984693754713,0.08134984693754652,72.76595687111785,14.999999671814935
742,743.0,-14.4670372,3.962930919999999,-0.04381048854240799,0.04381048854240734,74.68085103224439,14.999999560762523
743,744.0,-14.6994257,2.987789869999999,-0.011715812134263004,0.011715812134262288,78.51063804278738,15.000000140569837
744,745.0,-14.7910538,2.494940279999999,-0.0011432296036207466,0.0011432296036199938,80.42553205457614,14.99999998384203
745,746.0,-14.9246674,1.5014353999999992,-0.0025535698758793767,0.002553569875878555,84.25531911789756,15.00000017536653
746,747.0,-14.9665031,1.0018894699999992,0.04714380510493646,0.04714380510493731,86.17021288359035,14.999999918413549
747,748.0,-15.0,-9.18485099360515e-16,0.011631646025569627,0.011631646025570545,90.0,15.0
748,749.0,-14.9665031,-1.001889470000001,0.09397948427408363,0.0939794842740846,93.82978711640962,14.999999918413549
749,750.0,-14.9246674,-1.501435400000001,0.12429674968394529,0.12429674968394629,95.74468088210244,15.00000017536653
750,751.0,-14.7910538,-2.4949402800000007,0.2095088106389001,0.20950881063890114,99.57446794542383,14.99999998384203
751,752.0,-14.6994257,-2.9877898700000007,0.28181541338724764,0.28181541338724875,101.48936195721265,15.000000140569837
752,753.0,-14.4670372,-3.9629309200000007,0.42968621325224565,0.42968621325224676,105.31914896775558,14.999999560762523
753,754.0,-14.3265371,-4.444133760000001,0.48697651991479246,0.4869765199147936,107.23404312888212,14.999999671814935
754,755.0,-13.9977093,-5.391116620000001,0.41224617939093233,0.4122461793909335,111.06382970055773,15.000000135258224
755,756.0,-13.8097486,-5.855839250000001,0.3149054292234591,0.3149054292234603,112.9787233880742,15.000000323901414
756,757.0,-13.3877821,-6.765151980000001,0.1102818409279597,0.11028184092796094,116.80851204641647,14.99999969565261
757,758.0,-13.1542492,-7.208726410000001,0.015287596959270946,0.015287596959272193,118.72340402236216,15.000000282331069
758,759.0,-12.643384,-8.07123566,-0.17410160095566812,0.17410160095566685,122.55319280307566,15.000000135023718
759,760.0,-12.3666239,-8.48920631,-0.23023205931272717,0.2302320593127259,124.46808370605592,15.000000348593163
760,761.0,-11.7719908,-9.29624844,-0.27665465424642777,0.2766546542464265,128.2978726076862,15.0000000817829
761,762.0,-11.4547825,-9.68441772,-0.28317672016526785,0.28317672016526657,130.21276690707296,14.999999623258537
762,763.0,-10.7823553,-10.427886,-0.3256019580659249,0.3256019580659236,134.04255194061375,14.999999741481135
763,764.0,-10.427886,-10.7823553,-0.3613478154789246,0.3613478154789233,135.95744805938622,14.999999741481135
764,765.0,-9.68441772,-11.4547825,-0.4319504999887976,0.4319504999887963,139.78723309292704,14.999999623258537
765,766.0,-9.29624844,-11.7719908,-0.4507989950287818,0.4507989950287805,141.70212739231377,15.0000000817829
766,767.0,-8.48920631,-12.3666239,-0.44866042216104457,0.4486604221610433,145.53191629394405,15.000000348593163
767,768.0,-8.07123566,-12.643384,-0.429613328034244,0.42961332803424274,147.44680719692434,15.000000135023718
768,769.0,-7.208726410000001,-13.1542492,-0.19664061698104612,0.19664061698104487,151.2765959776378,15.000000282331069
769,770.0,-6.765151980000001,-13.3877821,-0.14353347701218228,0.14353347701218105,153.19148795358353,14.99999969565261
770,771.0,-5.855839250000001,-13.8097486,-0.09514176300790085,0.09514176300789964,157.02127661192577,15.000000323901414
771,772.0,-5.391116620000001,-13.9977093,-0.08495391365862397,0.08495391365862277,158.93617029944224,15.000000135258224
772,773.0,-4.444133760000001,-14.3265371,-0.13130505377957624,0.1313050537795751,162.76595687111785,14.999999671814935
773,774.0,-3.9629309200000007,-14.4670372,-0.17685261704854913,0.176852617048548,164.6808510322444,14.999999560762523
774,775.0,-2.9877898700000007,-14.6994257,-0.25307378030785777,0.25307378030785666,168.51063804278732,15.000000140569837
775,776.0,-2.4949402800000007,-14.7910538,-0.2708161298887513,0.27081612988875026,170.42553205457614,14.99999998384203
776,777.0,-1.501435400000001,-14.9246674,-0.23128108531670752,0.23128108531670652,174.2553191178975,15.00000017536653
777,778.0,-1.001889470000001,-14.9665031,-0.20666403552950965,0.20666403552950868,176.17021288359032,14.999999918413549
778,779.0,-9.18485099360515e-16,-15.0,-0.11964521443539354,0.11964521443539262,180.0,15.0
779,780.0,0.5012246369999991,-14.9916239,-0.04629309653385963,0.04629309653385874,181.91489349118908,15.000000443192894
780,781.0,1.5014353999999992,-14.9246674,-0.0411410093476112,0.041141009347610384,185.74468088210247,15.00000017536653
781,782.0,1.999304289999999,-14.8661623,-0.06795170200369173,0.06795170200369094,187.65957432572733,14.999999972465123
782,783.0,2.987789869999999,-14.6994257,-0.044237651682259745,0.04423765168225903,191.48936195721265,15.000000140569837
783,784.0,3.477302309999999,-14.5913801,-0.058021285023322725,0.058021285023322045,193.40425540008897,15.000000152593577
784,785.0,4.444133759999999,-14.3265371,-0.12800335963309356,0.12800335963309295,197.23404312888215,14.999999671814935
785,786.0,4.920372959999999,-14.1700363,-0.13715861675933524,0.1371586167593347,199.14893659651756,14.999999960293895
786,787.0,5.855839249999999,-13.8097486,-0.27488931153858914,0.27488931153858864,202.97872338807423,15.000000323901414
787,788.0,6.314021589999999,-13.6063633,-0.40054307305667236,0.4005430730566719,204.89361820620047,14.99999969635243
788,789.0,7.208726409999999,-13.1542492,-0.46789339470334235,0.46789339470334196,208.72340402236216,15.000000282331067
789,790.0,7.644249439999999,-12.906024,-0.4689487363420247,0.4689487363420244,210.63829661314622,15.00000016631721
790,791.0,8.48920631,-12.3666239,-0.43165251960534246,0.43165251960534223,214.46808370605592,15.000000348593163
791,792.0,8.8976965,-12.0760508,-0.4051892490763336,0.40518924907633336,216.38297972831572,15.00000019767643
792,793.0,9.68441772,-11.4547825,-0.3482661388903201,0.34826613889032,220.21276690707296,14.999999623258537
793,794.0,10.0617714,-11.1247816,-0.2684969532419804,0.26849695324198036,222.12766080420585,15.000000311785213
794,795.0,10.7823553,-10.427886,-0.1268203015829841,0.12682030158298413,225.95744805938625,14.999999741481135
795,796.0,11.1247816,-10.0617714,-0.09230667003149383,0.0923066700314939,227.87233919579415,15.000000311785213
796,797.0,11.7719908,-9.29624844,-0.10691210038540762,0.10691210038540777,231.70212739231377,15.0000000817829
797,798.0,12.0760508,-8.8976965,-0.15308083467915554,0.15308083467915573,233.6170202716843,15.00000019767643
798,799.0,12.643384,-8.07123566,-0.2521815147125931,0.25218151471259337,237.44680719692434,15.000000135023718
799,800.0,12.906024,-7.644249439999999,-0.2937664140053067,0.293766414005307,239.36170338685378,15.00000016631721
800,801.0,13.3877821,-6.765151979999999,-0.33708307117252795,0.33708307117252834,243.19148795358353,14.999999695652608
801,802.0,13.6063633,-6.314021589999999,-0.30389638410933095,0.3038963841093314,245.10638179379953,14.99999969635243
802,803.0,13.9977093,-5.391116619999999,-0.23279778659828498,0.2327977865982855,248.93617029944227,15.000000135258224
803,804.0,14.1700363,-4.920372959999999,-0.19177020268787895,0.1917702026878795,250.85106340348244,14.999999960293895
804,805.0,14.4670372,-3.962930919999999,-0.17635868570589736,0.176358685705898,254.6808510322444,14.999999560762523
805,806.0,14.5913801,-3.477302309999999,-0.15951884505527567,0.15951884505527636,256.59574459991103,15.000000152593577
806,807.0,14.7910538,-2.494940279999999,-0.1923901800165392,0.19239018001653996,260.42553205457614,14.99999998384203
807,808.0,14.8661623,-1.999304289999999,-0.20625533357009962,0.2062553335701004,262.3404256742727,14.999999972465123
808,809.0,14.9665031,-1.0018894699999992,-0.2805355304936619,0.28053553049366275,266.17021288359035,14.999999918413549
809,810.0,14.9916239,-0.5012246369999991,-0.3454870616111708,0.3454870616111717,268.08510650881095,15.000000443192894
810,811.0,13.2151632,-6.113160129999999,-0.3174094426868721,0.31740944268687254,245.17536161889214,14.560606621211075
811,812.0,6.526641850000001,12.9878788,-0.4791963018728445,0.47919630187284573,333.3196521145362,14.535544350373016
812,813.0,-7.813445569999999,12.2123957,-0.3583093814765395,0.3583093814765398,32.610962501737504,14.498018499392636
813,814.0,9.07621861,-11.5175972,-0.38987902888876963,0.38987902888876946,218.23919024705387,14.66399636926981
814,815.0,13.747241,-4.774406909999999,-0.2200186070650717,0.22001860706507226,250.84792254469806,14.552717837377894
815,816.0,-11.9288435,8.19975662,-0.2506267264922139,0.2506267264922137,55.495793188846505,14.4752656581745
816,817.0,7.840166569999999,-12.1833143,-0.47105884582658714,0.47105884582658686,212.76195881809483,14.487972914729308
817,818.0,-8.6177187,11.6412821,-0.3917517517453127,0.39175175174531285,36.511521071351865,14.483940227856165
818,819.0,-11.0483456,9.37125111,-0.13064698709007833,0.13064698709007821,49.69525648071567,14.487452773476624
819,820.0,-4.805867200000001,-13.7021532,-0.1336329659807049,0.13363296598070376,160.67228753146622,14.520515206434862
820,821.0,-13.723032,4.783066269999999,-0.13241335693944434,0.13241335693944378,70.7843589655647,14.532698655660472
821,822.0,-12.4649963,-7.411972050000001,-0.10304743941724415,0.10304743941724293,120.73668518771456,14.502188194510333
822,823.0,10.2926493,-9.90765667,-0.12382455487255722,0.12382455487255725,226.09185388820097,14.286367288551208
823,824.0,-11.716815,-8.63894844,-0.26218295964839927,0.26218295964839805,126.40179752790772,14.557306890122343
824,825.0,5.2203874599999995,-13.5177755,-0.1881055007576109,0.1881055007576104,201.11590633901585,14.49077981686719
825,826.0,12.8022938,-6.975985049999999,-0.3471978585676331,0.3471978585676334,241.4139812928109,14.579543681451142
826,827.0,-11.438448,-9.02675056,-0.296531781011738,0.2965317810117367,128.27904303614693,14.571215403018524
827,828.0,11.7528496,-8.55840111,-0.1592551905312687,0.15925519053126888,233.93796918167325,14.538765534936912
828,829.0,8.19369221,11.9690275,-0.2144583303303871,0.21445833033038833,325.6054493601006,14.504971951988425
829,830.0,12.0460558,-8.17566586,-0.2036593836150445,0.20365938361504474,235.83523636293114,14.558467384690022
830,831.0,-6.143229010000001,-13.1744146,-0.135378175218213,0.1353781752182118,155.0003622625669,14.536315307601123
831,832.0,-14.2081194,2.916489119999999,-0.038075197385574897,0.0380751973855742,78.40007329547052,14.504363676898574
832,833.0,-13.5327911,-5.209239480000001,0.4016250068208622,0.4016250068208634,111.0534419155064,14.500779665805211
833,834.0,-14.369751,1.956241969999999,-0.013751055278376731,0.013751055278375971,82.24763281481012,14.502297281713352
834,835.0,-12.969162,6.554640769999999,-0.4416844234768799,0.44168442347687953,63.18787353870914,14.531430714351227
835,836.0,-13.1832752,6.124141219999999,-0.3550822552981288,0.35508225529812837,65.08330888355425,14.536294255464085
836,837.0,-5.706688880000001,-13.3735523,-0.10872792846104962,0.10872792846104845,156.89135390142167,14.540226927182085
837,838.0,11.442008,-8.92330074,-0.10332648500000195,0.1033264850000021,232.0503320056207,14.51016344389506
838,839.0,-8.62308979,-11.6132078,-0.49035505417953895,0.49035505417953773,143.40521358933648,14.464586856608905
839,840.0,-5.671274659999999,13.363493,-0.343417824553936,0.34341782455393643,22.995670974424115,14.51710375488882
840,841.0,6.132046699999999,-13.1627159,-0.39876833270854106,0.3987683327085406,204.97915696524745,14.520987796809614
841,842.0,-14.1879587,-2.9157419200000008,0.2566549761972926,0.25665497619729366,101.61306707847024,14.484464885419515
842,843.0,-2.4360687700000008,-14.2831049,-0.27733728199084884,0.27733728199084784,170.32099769900253,14.489358737935
843,844.0,-1.4698237200000008,-14.4284058,-0.2511458803155144,0.2511458803155134,174.1833363925015,14.503078145598895
844,845.0,14.369626,-2.397047279999999,-0.2117946569448534,0.2117946569448541,260.52949370070917,14.568184068113341
845,846.0,1.444985149999999,-14.436265,-0.03660369753384526,0.03660369753384446,185.71593201502344,14.508402022067955
846,847.0,14.0164003,-3.885455369999999,-0.20127590387064592,0.20127590387064653,254.5062118884486,14.544973042329847
847,848.0,-13.6756697,-4.725295540000001,0.46433142645653697,0.4643314264565381,109.06134735530858,14.469013777166778
848,849.0,-12.713295,-6.986988070000001,-0.011894856090721476,0.01189485609072027,118.79236836956937,14.506752636181103
849,850.0,14.5083914,-0.4870539609999991,-0.32705805133093585,0.3270580513309367,268.07727407753436,14.516564420568654
850,851.0,-14.4996328,0.5021612639999992,0.003923703338326394,0.003923703338327251,88.01648589489025,14.508325791417075
851,852.0,14.4797277,-0.9736841319999991,-0.27326615841868057,0.2732661584186814,266.1529573111297,14.512428296293349
852,853.0,-0.5010143520000009,-14.5004549,-0.1946142204090389,0.19461422040903797,178.02112464773444,14.509107749542837
853,854.0,-14.5050211,-0.4698001740000009,0.026936562912523488,0.026936562912524404,91.85509282868179,14.512627236821583
854,855.0,-14.5102854,0.016409585299999113,-0.004236742160786339,0.004236742160785452,89.93520461145192,14.5102946787425
855,856.0,-7.818202500000001,-12.1619473,-0.461297068906113,0.4612970689061118,147.26541440053916,14.45812064062904
856,857.0,-0.015577504400000889,-14.5111418,-0.13721432215909074,0.13721432215908985,179.9384938189615,14.511150161112337
857,858.0,-13.8056841,-4.232238290000001,0.4608136192576203,0.46081361925762143,107.04332234601168,14.439832215518813
858,859.0,-2.9179935500000007,-14.1814556,-0.26174648753932045,0.2617464875393194,168.37302455826347,14.478548590677622
859,860.0,-12.4847422,7.392937179999999,-0.38684210747018744,0.3868421074701871,59.367773806894206,14.509455811569474
860,861.0,-9.02739525,-11.3416357,-0.4737690178729754,0.47376901787297415,141.48190134634572,14.495743007905357
861,862.0,-6.981332299999999,12.7226276,-0.3314855343392681,0.3314855343392684,28.755052912065025,14.512210504651076
862,863.0,-14.4719019,0.9878475669999991,0.03923031520358334,0.039230315203584165,86.09506508346522,14.505577803688189
863,864.0,-8.21924686,-11.8816071,-0.4638561935801199,0.4638561935801187,145.32597921271469,14.447442895695772
864,865.0,0.4704187209999991,-14.5047598,-0.061285967442741084,0.06128596744274022,181.8575670054984,14.512386110793887
865,866.0,1.934114099999999,-14.3703022,-0.06642624560557699,0.06642624560557622,187.6654349520937,14.499875263985674
866,867.0,0.9569541809999991,-14.4802523,-0.026058545728999606,0.026058545728998777,183.7809991950337,14.511838890236781
867,868.0,-14.369936,-1.9340225500000008,0.14382115111146151,0.14382115111146251,97.66526944025736,14.499500124763077
868,869.0,-14.4804306,-0.9564757940000009,0.0681555336566074,0.06815553365660834,93.77906813193911,14.51198526411615
869,870.0,-14.4352808,-1.444544320000001,0.09861363377254008,0.09861363377254105,95.714586780865,14.507378814496189
870,871.0,-10.1299973,10.4878702,-0.23751737004208492,0.23751737004208495,44.00559318582566,14.581229942294145
871,872.0,-10.5105486,-10.1098108,-0.3451906710487525,0.34519067104875123,133.88664914958136,14.58354916626123
872,873.0,14.3959589,-1.939725399999999,-0.23708226885201858,0.23708226885201933,262.32612867333813,14.52605133124258
873,874.0,-6.572116370000001,-12.9527731,-0.16307902067862787,0.16307902067862667,153.09718737774125,14.524704629041707
874,875.0,4.733519079999999,-13.6651182,-0.12137143474411198,0.12137143474411144,199.10579402021685,14.461730819673532
875,876.0,-9.42549229,-11.0616932,-0.4546936646836018,0.4546936646836005,139.56621276217348,14.532754775326518
876,877.0,-1.953296900000001,-14.3647346,-0.28295956611361506,0.28295956611361406,172.25649175465082,14.496929637271016
877,878.0,14.4357414,-1.462276099999999,-0.21720645731402227,0.21720645731402308,264.21592276797526,14.509613404922447
878,879.0,-14.4278355,1.472738029999999,-0.02628356986415961,0.026283569864158817,84.17165386116994,14.502806435999501
879,880.0,-13.1654968,-6.118816850000001,0.18783549372058717,0.18783549372058836,114.92719390505192,14.517927732106058
880,881.0,-13.3808661,5.684959409999999,-0.24799728814789926,0.2479972881478988,66.98143080163749,14.538443557667264
881,882.0,-0.9859498740000009,-14.4723978,-0.22243522918550843,0.22243522918550748,176.1026766072269,14.505943445204984
882,883.0,-11.6326799,8.5926733,-0.1959578966097241,0.1959578966097239,53.5479521650343,14.462132487859352
883,884.0,-12.2142601,7.799541469999999,-0.3269621843643413,0.32696218436434105,57.43931484706826,14.492101191086881
884,885.0,2.424744609999999,-14.2847166,-0.07526665064613902,0.0752666506461383,189.63378771908685,14.489048097305757
885,886.0,-14.2837334,-2.424781320000001,0.17452197896504554,0.17452197896504656,99.63458154643783,14.488084907678326
886,887.0,-7.409576890000001,-12.4423265,-0.29202803661944643,0.2920280366194452,149.22561866263914,14.481481913858966
887,888.0,-13.3619595,-5.671459670000001,0.2964307137280753,0.29643071372807644,112.99870785630779,14.515764412116805
888,889.0,2.915676589999999,-14.1884108,-0.04562346160498471,0.045623461604984025,191.6124539637546,14.484894580459695
889,890.0,4.236484049999999,-13.8011408,-0.11265581046396393,0.11265581046396335,197.064717548828,14.43673385802097
890,891.0,13.4003029,-5.6678137799999995,-0.2796345954842598,0.2796345954842603,247.07350335406164,14.549647104191438
891,892.0,8.700984,-11.6665754,-0.4011353868648335,0.40113538686483335,216.71574016166232,14.553903398474965
892,893.0,12.4334764,7.430745600000001,-0.45875627309092876,0.45875627309093,300.86423736213084,14.484726975724339
893,894.0,-14.2948017,2.438404799999999,-0.0320564099582011,0.032056409958200374,80.3196692819273,14.501281791999835
894,895.0,14.2271624,-2.8562858099999993,-0.191921597922869,0.1919215979228697,258.64804615413254,14.511048155952798
895,896.0,-4.336364750000001,-13.8333321,-0.1439925841917618,0.1439925841917607,162.59524336030404,14.497073367888188
896,897.0,-6.117938039999999,13.1691418,-0.3081176655171198,0.3081176655171202,24.91798771411095,14.52086297744684
897,898.0,12.3189802,-7.785138609999999,-0.2544879916464344,0.25448799164643465,237.70863196551423,14.572771059235947
898,899.0,12.5701771,-7.3874201799999994,-0.29400506779531416,0.2940050677953145,239.55749314715823,14.580237626363834
899,900.0,-11.9660759,-8.23976803,-0.24687400583252103,0.24687400583251978,124.55106474941755,14.528618297442152
900,901.0,13.5766497,-5.218967439999999,-0.2512204080653078,0.2512204080653083,248.97286029048112,14.545206709300844
901,902.0,-13.8679581,4.322233199999999,-0.11977478652149387,0.11977478652149329,72.68928494984357,14.525906570625388
902,903.0,-13.5609264,5.237984179999999,-0.17923366341681268,0.17923366341681218,68.88066553668932,14.537372633875325
903,904.0,-7.401184079999999,12.476162,-0.3470955923282346,0.34709559232823495,30.67752130621409,14.506279469122655
904,905.0,-12.2127132,-7.830944540000001,-0.20141153045260374,0.20141153045260252,122.6685008199272,14.50772401495183
905,906.0,7.419534679999999,-12.4664059,-0.4701137873979186,0.47011378739791826,210.75951237618102,14.50726614256723
906,907.0,-11.3375835,8.97942257,-0.14031014140482642,0.14031014140482628,51.620600809452185,14.462739343226014
907,908.0,12.035553,8.28048992,-0.441859671149746,0.4418596711497472,304.52806683175487,14.608937310120496
908,909.0,13.9048996,-4.3389520599999996,-0.2078464236442543,0.20784642364425487,252.66973743167654,14.566150413374785
909,910.0,8.26823235,-11.8948412,-0.4281779978446645,0.42817799784466426,214.8035802242686,14.486231855344714
910,911.0,-5.262890820000001,-13.5494699,-0.11021606244315939,0.11021606244315824,158.77281329167312,14.535685548134504
911,912.0,-9.01573849,11.3370237,-0.3935444071092867,0.39354440710928684,38.49338350987574,14.48487648875299
912,913.0,9.38916206,11.0598097,-0.2188908035076416,0.21889080350764284,319.6705986709084,14.507782559342333
913,914.0,11.7187214,8.6132164,-0.41163243188652676,0.411632431886528,306.3157472940136,14.543587177998656
